# color images
# file: 'rgbd_dataset_freiburg2_pioneer_slam.bag'
# timestamp filename
1311878194.274451 rgb/1311878194.274451.png
1311878194.306158 rgb/1311878194.306158.png
1311878194.338155 rgb/1311878194.338155.png
1311878194.374270 rgb/1311878194.374270.png
1311878194.406574 rgb/1311878194.406574.png
1311878194.439904 rgb/1311878194.439904.png
1311878194.474341 rgb/1311878194.474341.png
1311878194.506276 rgb/1311878194.506276.png
1311878194.538257 rgb/1311878194.538257.png
1311878194.574203 rgb/1311878194.574203.png
1311878194.606201 rgb/1311878194.606201.png
1311878194.638184 rgb/1311878194.638184.png
1311878194.674335 rgb/1311878194.674335.png
1311878194.706671 rgb/1311878194.706671.png
1311878194.738262 rgb/1311878194.738262.png
1311878194.774175 rgb/1311878194.774175.png
1311878194.806388 rgb/1311878194.806388.png
1311878194.838267 rgb/1311878194.838267.png
1311878194.874122 rgb/1311878194.874122.png
1311878194.906162 rgb/1311878194.906162.png
1311878194.938235 rgb/1311878194.938235.png
1311878194.974214 rgb/1311878194.974214.png
1311878195.006349 rgb/1311878195.006349.png
1311878195.038170 rgb/1311878195.038170.png
1311878195.074121 rgb/1311878195.074121.png
1311878195.106255 rgb/1311878195.106255.png
1311878195.138441 rgb/1311878195.138441.png
1311878195.174269 rgb/1311878195.174269.png
1311878195.206448 rgb/1311878195.206448.png
1311878195.238271 rgb/1311878195.238271.png
1311878195.274164 rgb/1311878195.274164.png
1311878195.306470 rgb/1311878195.306470.png
1311878195.338213 rgb/1311878195.338213.png
1311878195.374269 rgb/1311878195.374269.png
1311878195.406029 rgb/1311878195.406029.png
1311878195.438050 rgb/1311878195.438050.png
1311878195.474232 rgb/1311878195.474232.png
1311878195.506356 rgb/1311878195.506356.png
1311878195.538378 rgb/1311878195.538378.png
1311878195.574459 rgb/1311878195.574459.png
1311878195.606206 rgb/1311878195.606206.png
1311878195.638287 rgb/1311878195.638287.png
1311878195.674186 rgb/1311878195.674186.png
1311878195.706186 rgb/1311878195.706186.png
1311878195.738201 rgb/1311878195.738201.png
1311878195.774488 rgb/1311878195.774488.png
1311878195.806204 rgb/1311878195.806204.png
1311878195.838010 rgb/1311878195.838010.png
1311878195.874257 rgb/1311878195.874257.png
1311878195.906202 rgb/1311878195.906202.png
1311878195.938120 rgb/1311878195.938120.png
1311878195.974264 rgb/1311878195.974264.png
1311878196.006352 rgb/1311878196.006352.png
1311878196.038129 rgb/1311878196.038129.png
1311878196.074360 rgb/1311878196.074360.png
1311878196.106326 rgb/1311878196.106326.png
1311878196.138421 rgb/1311878196.138421.png
1311878196.174374 rgb/1311878196.174374.png
1311878196.206127 rgb/1311878196.206127.png
1311878196.238260 rgb/1311878196.238260.png
1311878196.274193 rgb/1311878196.274193.png
1311878196.306228 rgb/1311878196.306228.png
1311878196.338204 rgb/1311878196.338204.png
1311878196.375281 rgb/1311878196.375281.png
1311878196.406342 rgb/1311878196.406342.png
1311878196.438533 rgb/1311878196.438533.png
1311878196.474320 rgb/1311878196.474320.png
1311878196.506414 rgb/1311878196.506414.png
1311878196.538251 rgb/1311878196.538251.png
1311878196.575066 rgb/1311878196.575066.png
1311878196.606211 rgb/1311878196.606211.png
1311878196.638325 rgb/1311878196.638325.png
1311878196.674182 rgb/1311878196.674182.png
1311878196.706269 rgb/1311878196.706269.png
1311878196.738692 rgb/1311878196.738692.png
1311878196.774138 rgb/1311878196.774138.png
1311878196.806328 rgb/1311878196.806328.png
1311878196.838398 rgb/1311878196.838398.png
1311878196.874222 rgb/1311878196.874222.png
1311878196.906132 rgb/1311878196.906132.png
1311878196.938143 rgb/1311878196.938143.png
1311878196.974342 rgb/1311878196.974342.png
1311878197.006229 rgb/1311878197.006229.png
1311878197.038157 rgb/1311878197.038157.png
1311878197.074170 rgb/1311878197.074170.png
1311878197.106340 rgb/1311878197.106340.png
1311878197.138417 rgb/1311878197.138417.png
1311878197.174156 rgb/1311878197.174156.png
1311878197.206149 rgb/1311878197.206149.png
1311878197.238433 rgb/1311878197.238433.png
1311878197.274108 rgb/1311878197.274108.png
1311878197.306065 rgb/1311878197.306065.png
1311878197.338164 rgb/1311878197.338164.png
1311878197.373957 rgb/1311878197.373957.png
1311878197.406878 rgb/1311878197.406878.png
1311878197.438201 rgb/1311878197.438201.png
1311878197.474238 rgb/1311878197.474238.png
1311878197.506176 rgb/1311878197.506176.png
1311878197.538448 rgb/1311878197.538448.png
1311878197.574811 rgb/1311878197.574811.png
1311878197.606070 rgb/1311878197.606070.png
1311878197.638206 rgb/1311878197.638206.png
1311878197.674071 rgb/1311878197.674071.png
1311878197.706190 rgb/1311878197.706190.png
1311878197.738523 rgb/1311878197.738523.png
1311878197.774050 rgb/1311878197.774050.png
1311878197.806087 rgb/1311878197.806087.png
1311878197.838274 rgb/1311878197.838274.png
1311878197.874322 rgb/1311878197.874322.png
1311878197.906486 rgb/1311878197.906486.png
1311878197.938271 rgb/1311878197.938271.png
1311878197.974019 rgb/1311878197.974019.png
1311878198.006153 rgb/1311878198.006153.png
1311878198.038635 rgb/1311878198.038635.png
1311878198.074031 rgb/1311878198.074031.png
1311878198.106322 rgb/1311878198.106322.png
1311878198.138386 rgb/1311878198.138386.png
1311878198.174366 rgb/1311878198.174366.png
1311878198.206660 rgb/1311878198.206660.png
1311878198.238497 rgb/1311878198.238497.png
1311878198.274149 rgb/1311878198.274149.png
1311878198.306371 rgb/1311878198.306371.png
1311878198.338540 rgb/1311878198.338540.png
1311878198.373959 rgb/1311878198.373959.png
1311878198.406170 rgb/1311878198.406170.png
1311878198.438262 rgb/1311878198.438262.png
1311878198.474218 rgb/1311878198.474218.png
1311878198.506218 rgb/1311878198.506218.png
1311878198.538311 rgb/1311878198.538311.png
1311878198.574543 rgb/1311878198.574543.png
1311878198.606319 rgb/1311878198.606319.png
1311878198.638628 rgb/1311878198.638628.png
1311878198.674049 rgb/1311878198.674049.png
1311878198.707316 rgb/1311878198.707316.png
1311878198.738725 rgb/1311878198.738725.png
1311878198.774061 rgb/1311878198.774061.png
1311878198.806248 rgb/1311878198.806248.png
1311878198.838460 rgb/1311878198.838460.png
1311878198.874237 rgb/1311878198.874237.png
1311878198.905987 rgb/1311878198.905987.png
1311878198.938208 rgb/1311878198.938208.png
1311878198.974165 rgb/1311878198.974165.png
1311878199.006161 rgb/1311878199.006161.png
1311878199.038251 rgb/1311878199.038251.png
1311878199.074228 rgb/1311878199.074228.png
1311878199.106422 rgb/1311878199.106422.png
1311878199.138235 rgb/1311878199.138235.png
1311878199.174805 rgb/1311878199.174805.png
1311878199.207173 rgb/1311878199.207173.png
1311878199.238266 rgb/1311878199.238266.png
1311878199.275876 rgb/1311878199.275876.png
1311878199.306226 rgb/1311878199.306226.png
1311878199.338154 rgb/1311878199.338154.png
1311878199.374050 rgb/1311878199.374050.png
1311878199.406276 rgb/1311878199.406276.png
1311878199.438010 rgb/1311878199.438010.png
1311878199.474152 rgb/1311878199.474152.png
1311878199.506248 rgb/1311878199.506248.png
1311878199.538271 rgb/1311878199.538271.png
1311878199.574176 rgb/1311878199.574176.png
1311878199.606309 rgb/1311878199.606309.png
1311878199.638106 rgb/1311878199.638106.png
1311878199.674155 rgb/1311878199.674155.png
1311878199.706001 rgb/1311878199.706001.png
1311878199.738017 rgb/1311878199.738017.png
1311878199.775401 rgb/1311878199.775401.png
1311878199.806250 rgb/1311878199.806250.png
1311878199.838004 rgb/1311878199.838004.png
1311878199.874440 rgb/1311878199.874440.png
1311878199.906103 rgb/1311878199.906103.png
1311878199.938266 rgb/1311878199.938266.png
1311878199.974272 rgb/1311878199.974272.png
1311878200.006189 rgb/1311878200.006189.png
1311878200.038184 rgb/1311878200.038184.png
1311878200.074132 rgb/1311878200.074132.png
1311878200.106321 rgb/1311878200.106321.png
1311878200.138348 rgb/1311878200.138348.png
1311878200.173964 rgb/1311878200.173964.png
1311878200.206327 rgb/1311878200.206327.png
1311878200.242002 rgb/1311878200.242002.png
1311878200.274169 rgb/1311878200.274169.png
1311878200.306230 rgb/1311878200.306230.png
1311878200.342066 rgb/1311878200.342066.png
1311878200.374151 rgb/1311878200.374151.png
1311878200.406487 rgb/1311878200.406487.png
1311878200.442312 rgb/1311878200.442312.png
1311878200.474507 rgb/1311878200.474507.png
1311878200.506740 rgb/1311878200.506740.png
1311878200.544672 rgb/1311878200.544672.png
1311878200.574557 rgb/1311878200.574557.png
1311878200.606124 rgb/1311878200.606124.png
1311878200.642380 rgb/1311878200.642380.png
1311878200.674795 rgb/1311878200.674795.png
1311878200.706045 rgb/1311878200.706045.png
