# color images
# file: 'rgbd_dataset_freiburg3_nostructure_texture_near_withloop.bag'
# timestamp filename
1341840083.789974 rgb/1341840083.789974.png
1341840083.821987 rgb/1341840083.821987.png
1341840083.858104 rgb/1341840083.858104.png
1341840083.890155 rgb/1341840083.890155.png
1341840083.926071 rgb/1341840083.926071.png
1341840083.958095 rgb/1341840083.958095.png
1341840083.990000 rgb/1341840083.990000.png
1341840084.026121 rgb/1341840084.026121.png
1341840084.057936 rgb/1341840084.057936.png
1341840084.090022 rgb/1341840084.090022.png
1341840084.126053 rgb/1341840084.126053.png
1341840084.158032 rgb/1341840084.158032.png
1341840084.194127 rgb/1341840084.194127.png
1341840084.226042 rgb/1341840084.226042.png
1341840084.258027 rgb/1341840084.258027.png
1341840084.294117 rgb/1341840084.294117.png
1341840084.325994 rgb/1341840084.325994.png
1341840084.358007 rgb/1341840084.358007.png
1341840084.394092 rgb/1341840084.394092.png
1341840084.425964 rgb/1341840084.425964.png
1341840084.462012 rgb/1341840084.462012.png
1341840084.494007 rgb/1341840084.494007.png
1341840084.525979 rgb/1341840084.525979.png
1341840084.562039 rgb/1341840084.562039.png
1341840084.594095 rgb/1341840084.594095.png
1341840084.626070 rgb/1341840084.626070.png
1341840084.661961 rgb/1341840084.661961.png
1341840084.694181 rgb/1341840084.694181.png
1341840084.729879 rgb/1341840084.729879.png
1341840084.762054 rgb/1341840084.762054.png
1341840084.794567 rgb/1341840084.794567.png
1341840084.829914 rgb/1341840084.829914.png
1341840084.861905 rgb/1341840084.861905.png
1341840084.894025 rgb/1341840084.894025.png
1341840084.929921 rgb/1341840084.929921.png
1341840084.962026 rgb/1341840084.962026.png
1341840084.998375 rgb/1341840084.998375.png
1341840085.030745 rgb/1341840085.030745.png
1341840085.062049 rgb/1341840085.062049.png
1341840085.097991 rgb/1341840085.097991.png
1341840085.130028 rgb/1341840085.130028.png
1341840085.166080 rgb/1341840085.166080.png
1341840085.198124 rgb/1341840085.198124.png
1341840085.230345 rgb/1341840085.230345.png
1341840085.266025 rgb/1341840085.266025.png
1341840085.298250 rgb/1341840085.298250.png
1341840085.330214 rgb/1341840085.330214.png
1341840085.366055 rgb/1341840085.366055.png
1341840085.398022 rgb/1341840085.398022.png
1341840085.433967 rgb/1341840085.433967.png
1341840085.465998 rgb/1341840085.465998.png
1341840085.498029 rgb/1341840085.498029.png
1341840085.533945 rgb/1341840085.533945.png
1341840085.566108 rgb/1341840085.566108.png
1341840085.598078 rgb/1341840085.598078.png
1341840085.634035 rgb/1341840085.634035.png
1341840085.666062 rgb/1341840085.666062.png
1341840085.701946 rgb/1341840085.701946.png
1341840085.734314 rgb/1341840085.734314.png
1341840085.773194 rgb/1341840085.773194.png
1341840085.805306 rgb/1341840085.805306.png
1341840085.840976 rgb/1341840085.840976.png
1341840085.873132 rgb/1341840085.873132.png
1341840085.904912 rgb/1341840085.904912.png
1341840085.940930 rgb/1341840085.940930.png
1341840085.972968 rgb/1341840085.972968.png
1341840086.009063 rgb/1341840086.009063.png
1341840086.040942 rgb/1341840086.040942.png
1341840086.073092 rgb/1341840086.073092.png
1341840086.109086 rgb/1341840086.109086.png
1341840086.141084 rgb/1341840086.141084.png
1341840086.177243 rgb/1341840086.177243.png
1341840086.209221 rgb/1341840086.209221.png
1341840086.240929 rgb/1341840086.240929.png
1341840086.277032 rgb/1341840086.277032.png
1341840086.308978 rgb/1341840086.308978.png
1341840086.345100 rgb/1341840086.345100.png
1341840086.377020 rgb/1341840086.377020.png
1341840086.408991 rgb/1341840086.408991.png
1341840086.445193 rgb/1341840086.445193.png
1341840086.476977 rgb/1341840086.476977.png
1341840086.512947 rgb/1341840086.512947.png
1341840086.545033 rgb/1341840086.545033.png
1341840086.577127 rgb/1341840086.577127.png
1341840086.612988 rgb/1341840086.612988.png
1341840086.645038 rgb/1341840086.645038.png
1341840086.680940 rgb/1341840086.680940.png
1341840086.712983 rgb/1341840086.712983.png
1341840086.745031 rgb/1341840086.745031.png
1341840086.781079 rgb/1341840086.781079.png
1341840086.813143 rgb/1341840086.813143.png
1341840086.845112 rgb/1341840086.845112.png
1341840086.880946 rgb/1341840086.880946.png
1341840086.913039 rgb/1341840086.913039.png
1341840086.949088 rgb/1341840086.949088.png
1341840086.981130 rgb/1341840086.981130.png
1341840087.013086 rgb/1341840087.013086.png
1341840087.048951 rgb/1341840087.048951.png
1341840087.080960 rgb/1341840087.080960.png
1341840087.114965 rgb/1341840087.114965.png
1341840087.149068 rgb/1341840087.149068.png
1341840087.180983 rgb/1341840087.180983.png
1341840087.210062 rgb/1341840087.210062.png
1341840087.241973 rgb/1341840087.241973.png
1341840087.274056 rgb/1341840087.274056.png
1341840087.310014 rgb/1341840087.310014.png
1341840087.342211 rgb/1341840087.342211.png
1341840087.378005 rgb/1341840087.378005.png
1341840087.410085 rgb/1341840087.410085.png
1341840087.442030 rgb/1341840087.442030.png
1341840087.478092 rgb/1341840087.478092.png
1341840087.510068 rgb/1341840087.510068.png
1341840087.542111 rgb/1341840087.542111.png
1341840087.578022 rgb/1341840087.578022.png
1341840087.609992 rgb/1341840087.609992.png
1341840087.646285 rgb/1341840087.646285.png
1341840087.677989 rgb/1341840087.677989.png
1341840087.710009 rgb/1341840087.710009.png
1341840087.746036 rgb/1341840087.746036.png
1341840087.777950 rgb/1341840087.777950.png
1341840087.809957 rgb/1341840087.809957.png
1341840087.846059 rgb/1341840087.846059.png
1341840087.878039 rgb/1341840087.878039.png
1341840087.914037 rgb/1341840087.914037.png
1341840087.946068 rgb/1341840087.946068.png
1341840087.978064 rgb/1341840087.978064.png
1341840088.013958 rgb/1341840088.013958.png
1341840088.046096 rgb/1341840088.046096.png
1341840088.077959 rgb/1341840088.077959.png
1341840088.114105 rgb/1341840088.114105.png
1341840088.146005 rgb/1341840088.146005.png
1341840088.181986 rgb/1341840088.181986.png
1341840088.214180 rgb/1341840088.214180.png
1341840088.245999 rgb/1341840088.245999.png
1341840088.281993 rgb/1341840088.281993.png
1341840088.313975 rgb/1341840088.313975.png
1341840088.350184 rgb/1341840088.350184.png
1341840088.382124 rgb/1341840088.382124.png
1341840088.414141 rgb/1341840088.414141.png
1341840088.450005 rgb/1341840088.450005.png
1341840088.481951 rgb/1341840088.481951.png
1341840088.514195 rgb/1341840088.514195.png
1341840088.550086 rgb/1341840088.550086.png
1341840088.582210 rgb/1341840088.582210.png
1341840088.618206 rgb/1341840088.618206.png
1341840088.650101 rgb/1341840088.650101.png
1341840088.682767 rgb/1341840088.682767.png
1341840088.717920 rgb/1341840088.717920.png
1341840088.750010 rgb/1341840088.750010.png
1341840088.782091 rgb/1341840088.782091.png
1341840088.818075 rgb/1341840088.818075.png
1341840088.849999 rgb/1341840088.849999.png
1341840088.886343 rgb/1341840088.886343.png
1341840088.917961 rgb/1341840088.917961.png
1341840088.950086 rgb/1341840088.950086.png
1341840088.985936 rgb/1341840088.985936.png
1341840089.018030 rgb/1341840089.018030.png
1341840089.050058 rgb/1341840089.050058.png
1341840089.086377 rgb/1341840089.086377.png
1341840089.118898 rgb/1341840089.118898.png
1341840089.155985 rgb/1341840089.155985.png
1341840089.193015 rgb/1341840089.193015.png
1341840089.225124 rgb/1341840089.225124.png
1341840089.260996 rgb/1341840089.260996.png
1341840089.292904 rgb/1341840089.292904.png
1341840089.325058 rgb/1341840089.325058.png
1341840089.360931 rgb/1341840089.360931.png
1341840089.393209 rgb/1341840089.393209.png
1341840089.428976 rgb/1341840089.428976.png
1341840089.461193 rgb/1341840089.461193.png
1341840089.493053 rgb/1341840089.493053.png
1341840089.529041 rgb/1341840089.529041.png
1341840089.561015 rgb/1341840089.561015.png
1341840089.596989 rgb/1341840089.596989.png
1341840089.629045 rgb/1341840089.629045.png
1341840089.660977 rgb/1341840089.660977.png
1341840089.697180 rgb/1341840089.697180.png
1341840089.728954 rgb/1341840089.728954.png
1341840089.761030 rgb/1341840089.761030.png
1341840089.797194 rgb/1341840089.797194.png
1341840089.828965 rgb/1341840089.828965.png
1341840089.861003 rgb/1341840089.861003.png
1341840089.897123 rgb/1341840089.897123.png
1341840089.929407 rgb/1341840089.929407.png
1341840089.960920 rgb/1341840089.960920.png
1341840089.997889 rgb/1341840089.997889.png
1341840090.029152 rgb/1341840090.029152.png
1341840090.064979 rgb/1341840090.064979.png
1341840090.097503 rgb/1341840090.097503.png
1341840090.128972 rgb/1341840090.128972.png
1341840090.165020 rgb/1341840090.165020.png
1341840090.197048 rgb/1341840090.197048.png
1341840090.229041 rgb/1341840090.229041.png
1341840090.265032 rgb/1341840090.265032.png
1341840090.297153 rgb/1341840090.297153.png
1341840090.365109 rgb/1341840090.365109.png
1341840090.395072 rgb/1341840090.395072.png
1341840090.426138 rgb/1341840090.426138.png
1341840090.458131 rgb/1341840090.458131.png
1341840090.494010 rgb/1341840090.494010.png
1341840090.525928 rgb/1341840090.525928.png
1341840090.562011 rgb/1341840090.562011.png
1341840090.594146 rgb/1341840090.594146.png
1341840090.625976 rgb/1341840090.625976.png
1341840090.662197 rgb/1341840090.662197.png
1341840090.694336 rgb/1341840090.694336.png
1341840090.726017 rgb/1341840090.726017.png
1341840090.762086 rgb/1341840090.762086.png
1341840090.794081 rgb/1341840090.794081.png
1341840090.830060 rgb/1341840090.830060.png
1341840090.861960 rgb/1341840090.861960.png
1341840090.894052 rgb/1341840090.894052.png
1341840090.930027 rgb/1341840090.930027.png
1341840090.962159 rgb/1341840090.962159.png
