# color images
# file: 'rgbd_dataset_freiburg1_teddy.bag'
# timestamp filename
1305032180.416768 rgb/1305032180.416768.png
1305032180.449191 rgb/1305032180.449191.png
1305032180.480837 rgb/1305032180.480837.png
1305032180.516840 rgb/1305032180.516840.png
1305032180.548937 rgb/1305032180.548937.png
1305032180.581332 rgb/1305032180.581332.png
1305032180.616763 rgb/1305032180.616763.png
1305032180.648962 rgb/1305032180.648962.png
1305032180.680825 rgb/1305032180.680825.png
1305032180.717342 rgb/1305032180.717342.png
1305032180.748819 rgb/1305032180.748819.png
1305032180.780850 rgb/1305032180.780850.png
1305032180.816787 rgb/1305032180.816787.png
1305032180.848954 rgb/1305032180.848954.png
1305032180.880917 rgb/1305032180.880917.png
1305032180.916865 rgb/1305032180.916865.png
1305032180.948907 rgb/1305032180.948907.png
1305032180.980907 rgb/1305032180.980907.png
1305032181.016753 rgb/1305032181.016753.png
1305032181.048957 rgb/1305032181.048957.png
1305032181.080911 rgb/1305032181.080911.png
1305032181.116902 rgb/1305032181.116902.png
1305032181.148803 rgb/1305032181.148803.png
1305032181.181078 rgb/1305032181.181078.png
1305032181.216791 rgb/1305032181.216791.png
1305032181.248831 rgb/1305032181.248831.png
1305032181.280978 rgb/1305032181.280978.png
1305032181.316657 rgb/1305032181.316657.png
1305032181.348799 rgb/1305032181.348799.png
1305032181.380787 rgb/1305032181.380787.png
1305032181.416712 rgb/1305032181.416712.png
1305032181.448767 rgb/1305032181.448767.png
1305032181.480888 rgb/1305032181.480888.png
1305032181.517110 rgb/1305032181.517110.png
1305032181.549041 rgb/1305032181.549041.png
1305032181.580857 rgb/1305032181.580857.png
1305032181.616881 rgb/1305032181.616881.png
1305032181.648916 rgb/1305032181.648916.png
1305032181.681016 rgb/1305032181.681016.png
1305032181.716843 rgb/1305032181.716843.png
1305032181.748990 rgb/1305032181.748990.png
1305032181.780875 rgb/1305032181.780875.png
1305032181.816836 rgb/1305032181.816836.png
1305032181.848912 rgb/1305032181.848912.png
1305032181.880877 rgb/1305032181.880877.png
1305032181.916917 rgb/1305032181.916917.png
1305032181.950114 rgb/1305032181.950114.png
1305032181.980850 rgb/1305032181.980850.png
1305032182.016837 rgb/1305032182.016837.png
1305032182.049261 rgb/1305032182.049261.png
1305032182.081072 rgb/1305032182.081072.png
1305032182.116839 rgb/1305032182.116839.png
1305032182.148903 rgb/1305032182.148903.png
1305032182.180809 rgb/1305032182.180809.png
1305032182.216846 rgb/1305032182.216846.png
1305032182.248838 rgb/1305032182.248838.png
1305032182.280886 rgb/1305032182.280886.png
1305032182.316854 rgb/1305032182.316854.png
1305032182.348809 rgb/1305032182.348809.png
1305032182.380837 rgb/1305032182.380837.png
1305032182.417061 rgb/1305032182.417061.png
1305032182.449002 rgb/1305032182.449002.png
1305032182.480855 rgb/1305032182.480855.png
1305032182.516842 rgb/1305032182.516842.png
1305032182.548795 rgb/1305032182.548795.png
1305032182.580911 rgb/1305032182.580911.png
1305032182.616769 rgb/1305032182.616769.png
1305032182.648743 rgb/1305032182.648743.png
1305032182.680940 rgb/1305032182.680940.png
1305032182.716969 rgb/1305032182.716969.png
1305032182.749019 rgb/1305032182.749019.png
1305032182.781052 rgb/1305032182.781052.png
1305032182.816828 rgb/1305032182.816828.png
1305032182.848783 rgb/1305032182.848783.png
1305032182.881107 rgb/1305032182.881107.png
1305032182.916860 rgb/1305032182.916860.png
1305032182.948825 rgb/1305032182.948825.png
1305032182.981101 rgb/1305032182.981101.png
1305032183.016793 rgb/1305032183.016793.png
1305032183.048822 rgb/1305032183.048822.png
